URL,Title,Author,Number of Ratings,Number of Reviews,Average Ratings,Number of Pages,Published Year,Series,Genres,Awards,Places
"https://www.goodreads.com/book/show/6334.Never_Let_Me_Go""",Never Let Me Go,Kazuo Ishiguro,506546,33700,4.0,288.0,2010,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Booker Prize Nominee (2005)', 'Locus Award Nominee for Best SF Novel (2006)', 'Arthur C. Clarke Award Nominee (2006)', 'James Tait Black Memorial Prize Nominee for Fiction (2005)', 'ALA Alex Award (2006)', 'National Book Critics Circle Award Nominee for Fiction (2005)', 'Corine Internationaler Buchpreis for Belletristik (2006)', 'International Dublin Literary Award Nominee (2007)']","[['Hailsham', '(United Kingdom)'], ['Norfolk, England', 'The Cottages', '(United Kingdom)'], ['…more\nKingsfield', '(United Kingdom)'], ['…less']]"
"https://www.goodreads.com/book/show/39832183-the-guernsey-literary-and-potato-peel-pie-society""",The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,639796,55588,4.0,291.0,2018,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Indies Choice Book Award for Best Indie Buzz Book (Fiction) (2009)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']","[['United Kingdom,\n1946', '    \nGuernsey,\n1946']]"
"https://www.goodreads.com/book/show/19501.Eat_Pray_Love""","Eat, Pray, Love",Elizabeth Gilbert,1531375,54589,4.0,368.0,2007,0.0,"['Fantasy', 'Young Adult', 'Fiction']",['Puddly Award for Nonfiction (2008)'],"[['Italy', 'India', 'Bali', '(Indonesia)']]"
"https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind""","The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,759785,43979,4.0,662.0,2007,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Locus Award Nominee for Best First Novel and Best Fantasy Novel (2008)', 'Compton Crook Award Nominee (2008)', ""Grand Prix de l'Imaginaire Nominee for Roman étranger and Traduction (2010)"", 'ALA Alex Award (2008)', 'The Quill Award for Science Fiction/Fantasy/Horror (2007)', 'Sakura Medal for High School Book (2009)', 'Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2010)', 'Tähtifantasia Award Nominee (2011)']",
"https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale""",The Thirteenth Tale,Diane Setterfield,281367,23483,4.0,406.0,2006,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Dilys Award Nominee (2007)', 'ALA Alex Award (2007)', 'The Quill Award for Debut Author (2007)']","[['Angelfield', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/5826.Bel_Canto""",Bel Canto,Ann Patchett,248825,15616,4.0,318.0,2005,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Orange Prize for Fiction (2002)', 'Book Sense Book of the Year Award for Paperback (2003)', 'PEN/Faulkner Award for Fiction (2002)', 'National Book Critics Circle Award Nominee for Fiction (2001)', 'International Dublin Literary Award Nominee for Shortlist (2003)']",
"https://www.goodreads.com/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay""",The Amazing Adventures of Kavalier & Clay,Michael Chabon,187435,11123,4.0,639.0,2001,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Pulitzer Prize for Fiction (2001)', 'PEN/Faulkner Award for Fiction Nominee (2001)', 'Gaylactic Spectrum Award Nominee for Best Novel (2001)', 'California Book Award for Fiction (Gold) (2000)', 'Los Angeles Times Book Prize Nominee for Fiction (2000)', 'New York City Book Award for Fiction (2000)', 'National Book Critics Circle Award Nominee for Fiction (2000)']","[['Brooklyn, New York City, New York', '(United States)'], ['Prague (Praha)', '(Czech Republic)'], ['New York State', '(United States)'], ['…more\nNew York City, New York', '(United States)'], ['Flatbush, Brooklyn, New York', '(United States)'], ['…less']]"
"https://www.goodreads.com/book/show/21996.The_Devil_in_the_White_City""",The Devil in the White City,Erik Larson,556741,33903,4.0,,2003,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['International Horror Guild Award for Nonfiction (2003)', 'Book Sense Book of the Year Award Nominee (2004)', 'Great Lakes Book Award Nominee for Nonfiction Shortlist (2003)', 'Edgar Award for Best Fact Crime (2004)', 'Washington State Book Award (2004)', 'Pacific Northwest Booksellers Association Award (2004)', 'National Book Award Finalist for Nonfiction (2003)', 'CWA Gold Dagger Award (2003)']","[['Chicago, Illinois', '(United States)'], ['Illinois', '(United States)']]"
"https://www.goodreads.com/book/show/37470.The_Other_Boleyn_Girl""","The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,466077,16921,4.0,661.0,2003,1.0,"['Fantasy', 'Young Adult', 'Fiction']","[""Romantic Novel of the Year (RoNa's) Award (2002)"", 'Goodreads Choice Award Nominee for Fiction (2009)']","[['Westminster Palace, London, England,\n1521', '(United Kingdom)'], ['England', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/113436.Eragon""","Eragon (The Inheritance Cycle, #1)",Christopher Paolini,1496774,22881,4.0,503.0,2005,1.0,"['Fantasy', 'Young Adult', 'Fiction']","[""Book Sense Book of the Year Award for Children's Literature (2004)"", 'Books I Loved Best Yearly (BILBY) Awards for Older Readers (2007)', 'South Carolina Book Award for Young Adult Book (2006)', 'Grand Canyon Reader Award for Teen Book (2006)', 'Nene Award (2006)', 'Colorado Blue Spruce Young Adult Book Award (2005)', ""Pennsylvania Young Readers' Choice Award for Grades 6-8 (2005)"", 'Rhode Island Teen Book Award (2005)', 'Beehive Book Award for Young Adult Book (2005)', 'Evergreen Teen Book Award (2006)', 'Golden Archer Award for Middle/Junior High (2006)', 'Soaring Eagle Book Award (2005)', ""Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2006)"", 'Iowa Teen Award (2008)', 'Eliot Rosewater Indiana High School Book Award (2006)', 'Literaturpreis der Jury der jungen Leser for Kinderbuch (2005)', ""Virginia Reader's Choice for Middle (2005)"", 'Missouri Gateway Readers Award for Young Adult (2006)', 'Oklahoma Sequoyah Award for YA (2006)', ""Rebecca Caudill Young Readers' Book Award (2006)""]",[['Alagaësia']]
"https://www.goodreads.com/book/show/4137.Me_Talk_Pretty_One_Day""",Me Talk Pretty One Day,David Sedaris,636570,17748,4.0,272.0,2001,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Lambda Literary Award for Humor (2001)', 'Puddly Award for Humor (2001)', 'Thurber Prize for American Humor (2001)']","[['Paris', '(France)'], ['Raleigh, North Carolina', '(United States)'], ['New York City, New York', '(United States)']]"
"https://www.goodreads.com/book/show/62291.A_Storm_of_Swords""","A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,685915,22516,4.0,1177.0,2003,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Hugo Award Nominee for Best Novel (2001)', 'Nebula Award Nominee for Best Novel (2001)', 'Locus Award for Best Fantasy Novel (2001)', 'Geffen Award for Best Translated Fantasy Book (2002)', 'Premio Ignotus (2006)', 'Premi Ictineu for Millor novel·la traduïda (2013)']","[['Westeros', 'Essos']]"
"https://www.goodreads.com/book/show/40873273-snow-flower-and-the-secret-fan""",Snow Flower and the Secret Fan,Lisa See,347808,18092,4.0,288.0,2005,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['California Book Award for Fiction (Silver) (2005)', 'Lincoln Award Nominee (2008)', 'Asian/Pacific American Award for Literature for Adult Fiction Honor (2005)']","[['Hunan', '(China)'], ['China']]"
"https://www.goodreads.com/book/show/30236962-the-historian""",The Historian,Elizabeth Kostova,250597,16489,4.0,704.0,2005,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['International Horror Guild Award Nominee for Best Novel (2005)', 'Hopwood Award for Novel in-progress (2003)', 'Book Sense Book of the Year Award for Best Adult Fiction (2006)', 'The Quill Award for Debut Author of the Year (2005)', 'Lord Ruthven Award for Fiction (2006)']","[['Europe,\n1974', '    \nAmsterdam,\n1974', '(Netherlands)']]"
"https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest""","The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Stieg Larsson,666509,29377,4.0,566.0,2010,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Glass Key Award (2008)', 'Audie Award for Thriller/Suspense (2011)', 'Goodreads Choice Award for Mystery & Thriller and Nominee for Favorite Book (2010)', 'LovelyBooks Leserpreis for Krimi (2009)']","[['Stockholm', '(Sweden)'], ['Gothenburg', '(Sweden)'], ['Sweden']]"
"https://www.goodreads.com/book/show/49628.Cloud_Atlas""",Cloud Atlas,David Mitchell,226348,19826,,509.0,2004,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Booker Prize Nominee (2004)', 'Nebula Award Nominee for Best Novel (2004)', 'Locus Award Nominee for Best SF Novel (2005)', 'Arthur C. Clarke Award Nominee (2005)', 'James Tait Black Memorial Prize Nominee for Fiction (2004)', 'British Book Award for Best Read of the Year (2005)', 'National Book Critics Circle Award Nominee for Fiction (2004)', 'Geoffrey Faber Memorial Prize (2005)', 'Tähtivaeltaja Award Nominee (2009)', 'The Rooster -- The Morning News Tournament of Books (2005)']","[['Chatham Islands', '(New Zealand)'], ['Neerbeke, West Vlaanderen', '(Belgium)'], ['Buenas Yerbas', '(United States)'], ['…more\nLondon, England', '(United Kingdom)'], ['Seoul, South Korea', '(Korea, Republic of)'], ['Maui, Hawaii', '(United States)'], ['…less']]"
"https://www.goodreads.com/book/show/24770.Uglies""","Uglies (Uglies, #1)",Scott Westerfeld,581631,23950,4.0,425.0,2005,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Georgia Peach Book Award Nominee for Honor book (2008)', 'Golden Duck Award for Young Adult (Hal Clement Award) (2006)', 'Ditmar Award Nominee for Best Novel (2006)', 'South Carolina Book Award Nominee for Young Adult Book Award (2008)', 'Rhode Island Teen Book Award Nominee (2007)', 'Eliot Rosewater Indiana High School Book Award (2007)', 'Lincoln Award (2007)', 'Prix Et-lisez-moi (2009)', 'Missouri Gateway Readers Award Nominee (2008)']",
"https://www.goodreads.com/book/show/345627.Vampire_Academy""","Vampire Academy (Vampire Academy, #1)",Richelle Mead,573677,22653,4.0,332.0,2007,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['Montana', '(United States)'], [''], ['', 'Other Editions (75)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/17061.Coraline""",Coraline,Neil Gaiman,517337,22682,4.0,162.0,2006,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Bram Stoker Award for Best Work for Young Readers (2002)', 'Hugo Award for Best Novella (2003)', 'Nebula Award for Best Novella (2003)', 'Locus Award for Best Young Adult Novel (2003)', 'World Fantasy Award Nominee for Best Novella (2003)', ""Mythopoeic Fantasy Award Nominee for Children's Literature (2003)"", ""Dorothy Canfield Fisher Children's Book Award Nominee (2004)"", 'Child Magazine Best Book of the Year', 'Will Eisner Comic Industry Awards for Best Publication for Teens/Tweens (2009)', 'Elizabeth Burr / Worzalla Award (2003)', 'Premi Protagonista Jove Nominee for Categoria 13-14 anys (2004)']","[['England', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/2213661.The_Graveyard_Book""",The Graveyard Book,Neil Gaiman,460630,32749,4.0,307.0,2008,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Hugo Award for Best Novel (2009)', 'Newbery Medal (2009)', 'Locus Award for Best Young Adult Novel (2009)', 'World Fantasy Award Nominee for Best Novel (2009)', ""Mythopoeic Fantasy Award Nominee for Children's Literature (2009)"", 'Audie Award for Audiobook of the Year (2009)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2010)"", 'Michigan Library Association Thumbs Up! Award Nominee (2009)', 'Indies Choice Book Award for Best Indie Young Adult Buzz Book (Fiction): (2009)', 'Amelia Elizabeth Walden Award Nominee (2009)', 'British Fantasy Award Nominee for Best Novel (2009)', 'CYBILS Award for Middle Grade Fantasy & Science Fiction (2008)', 'Carnegie Medal (2010)', 'Elizabeth Burr / Worzalla Award (2009)', 'Premio El Templo de las Mil Puertas for Mejor novela extranjera independiente (2009)', ""Rebecca Caudill Young Readers' Book Award Nominee (2013)""]","[['England', '(United Kingdom)'], ['United Kingdom', 'Old Town', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell""",Jonathan Strange & Mr Norrell,Susanna Clarke,210715,14676,4.0,1006.0,2006,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Hugo Award for Best Novel (2005)', 'Booker Prize Nominee for Longlist (2004)', 'Nebula Award Nominee for Best Novel (2005)', 'Locus Award for Best First Novel and Nominee for Best Fantasy Novel (2005)', 'Guardian First Book Award Nominee (2004)', 'World Fantasy Award for Best Novel (2005)', 'Mythopoeic Fantasy Award for Adult Literature (2005)', 'Book Sense Book of the Year Award for Adult Fiction (2005)', 'British Fantasy Award Nominee for Best Novel (2005)', 'Cena Akademie SFFH for Kniha roku (Book of the Year) (2007)']","[['United Kingdom,\n1806']]"
"https://www.goodreads.com/book/show/1202.Freakonomics""",Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,741249,16799,4.0,320.0,2006,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Book Sense Book of the Year Award for Adult Nonfiction (2006)', 'Financial Times and McKinsey Business Book of the Year Nominee for Shortlist (2005)', 'The Quill Award for Business (2005)']",
"https://www.goodreads.com/book/show/14866.Nineteen_Minutes""",Nineteen Minutes,Jodi Picoult,309753,16206,4.0,440.0,2007,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Iowa High School Book Award (2010)', 'Lincoln Award Nominee (2010)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']","[['New Hampshire', '(United States)']]"
"https://www.goodreads.com/book/show/4929.Kafka_on_the_Shore""",Kafka on the Shore,Haruki Murakami,330225,23404,4.0,467.0,2006,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['World Fantasy Award for Best Novel (2006)', 'Los Angeles Times Book Prize Nominee for Fiction (2005)', 'Independent Foreign Fiction Prize Nominee for Longlist (2006)', 'PEN Translation Prize for Philip Gabriel (2006)', 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2005)', 'Tähtifantasia Award (2010)', 'Βραβείο Βιβλίου Public for Μεταφρασμένο μυθιστόρημα της χρονιάς (Translator: Αργυρώ Μαντόγλου) (2016)']","[['Takamatsu', '(Japan)']]"
"https://www.goodreads.com/book/show/256566.Everything_Is_Illuminated""",Everything Is Illuminated,Jonathan Safran Foer,169263,7960,4.0,276.0,2003,0.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['Ukraine', 'Trochenbrod', '(Ukraine)'], ['Odessa', '(Ukraine)'], ['…more\nLviv', '(Ukraine)'], ['…less']]"
"https://www.goodreads.com/book/show/2318271.The_Last_Lecture""",The Last Lecture,Randy Pausch,314346,17572,4.0,206.0,,0.0,"['Fantasy', 'Young Adult', 'Fiction']",['Audie Award for Biography/Memoir (2009)'],
"https://www.goodreads.com/book/show/49436.Three_Cups_of_Tea""",Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,Greg Mortenson,334318,22202,4.0,349.0,2007,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Dayton Literary Peace Prize Nominee for Nonfiction (2007)', 'Puddly Award for Nonfiction (2010)', 'Montana Book Award Nominee (2006)', 'Kiriyama Prize for Nonfiction (2007)', 'One Book One San Diego (2008)']",[['(Pakistan)']]
"https://www.goodreads.com/book/show/10441.The_Memory_Keeper_s_Daughter""",The Memory Keeper's Daughter,Kim Edwards,570046,19511,4.0,401.0,2006,0.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['Pittsburgh, Pennsylvania,\n1970', '(United States)'], ['Lexington, Kentucky,\n1964', '(United States)'], ['Paris,\n1988', '(France)'], [''], ['', 'Other Editions (117)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao""",The Brief Wondrous Life of Oscar Wao,Junot Díaz,238116,19718,4.0,335.0,2007,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Pulitzer Prize for Fiction (2008)', 'Anisfield-Wolf Book Award (2008)', 'Massachusetts Book Award for Fiction (2008)', 'Los Angeles Times Book Prize Nominee for Fiction (2007)', 'Dayton Literary Peace Prize for Fiction (2008)', 'National Book Critics Circle Award for Fiction (2007)', 'Hurston/Wright Legacy Award for Fiction (2008)', 'The Center for Fiction First Novel Prize (2007)', 'International Dublin Literary Award Nominee (2009)', 'The Rooster -- The Morning News Tournament of Books (2008)']","[['Dominican Republic', 'Washington Heights, New York', '(United States)'], ['Paterson, New Jersey', '(United States)'], ['…more\nRutgers University, New Brunswick, New Jersey (United States)', 'Santo Domingo', '(Dominican Republic)'], ['Baní', '(Dominican Republic)'], ['Samaná', '(Dominican Republic)'], ['Santiago, Dominican Republic', '…less']]"
"https://www.goodreads.com/book/show/33917.The_Namesake""",The Namesake,Jhumpa Lahiri,241066,12298,4.0,291.0,2004,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Orange Prize Nominee for Fiction Longlist (2004)', 'Los Angeles Times Book Prize Nominee for Fiction (2003)']",
"https://www.goodreads.com/book/show/9516.Persepolis""","Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,167153,9377,4.0,153.0,2004,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Harvey Awards for Best US Edition of Foreign Material (2004)', 'ALA Alex Award (2004)', ""Prix du Festival d'Angoulême for Alph-art du coup de coeur (2001)""]","[['Iran, Islamic Republic of', 'Tehran,\n1980', '(Iran)'], ['Persia']]"
"https://www.goodreads.com/book/show/3153910-the-art-of-racing-in-the-rain""",The Art of Racing in the Rain,Garth Stein,464242,39616,4.0,321.0,2008,0.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['Seattle, Washington', '(United States)'], [''], ['', 'Other Editions (120)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/46756.Oryx_and_Crake""","Oryx and Crake (MaddAddam, #1)",Margaret Atwood,231252,13954,4.0,389.0,2004,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Booker Prize Nominee (2003)', 'Orange Prize Nominee for Fiction Shortlist (2004)', 'Sunburst Award Nominee for Canadian Novel (2004)', 'Scotiabank Giller Prize Nominee (2003)', ""Grand Prix de l'Imaginaire Nominee for Roman étranger (2006)""]",
"https://www.goodreads.com/book/show/3805.The_Corrections""",The Corrections,Jonathan Franzen,162415,9612,4.0,653.0,2002,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Pulitzer Prize Nominee for Fiction (2002)', 'National Book Award for Fiction (2001)', 'James Tait Black Memorial Prize for Fiction (2002)', 'PEN/Faulkner Award for Fiction Nominee (2002)', 'Audie Award for Fiction, Abridged (2002)', 'Los Angeles Times Book Prize Nominee for Fiction (2001)', 'National Book Critics Circle Award Nominee for Fiction (2001)', 'International Dublin Literary Award Nominee for Shortlist (2003)']","[['St. Jude, Illinois', '(United States)']]"
"https://www.goodreads.com/book/show/242006.Running_with_Scissors""",Running with Scissors,Augusten Burroughs,362698,12722,4.0,,2003,0.0,"['Fantasy', 'Young Adult', 'Fiction']",[],
"https://www.goodreads.com/book/show/12497.No_Country_for_Old_Men""",No Country for Old Men,Cormac McCarthy,157944,8362,4.0,309.0,2006,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Hammett Prize Nominee (2005)', 'Audie Award for Audiobook Adaptation (2011)', 'Exclusive Books Boeke Prize Nominee (2007)', 'Falcon Award (2008)', 'International Dublin Literary Award Nominee for Shortlist (2007)']","[['United States of America', 'Terrell County, Texas,\n1980', '(United States)']]"
"https://www.goodreads.com/book/show/18122.The_Amber_Spyglass""",The Amber Spyglass,Philip Pullman,316792,11044,4.0,467.0,2003,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Booker Prize Nominee for Longlist (2001)', 'Locus Award Nominee for Best Fantasy Novel (2001)', ""Whitbread Award for Children's Book of the Year and Book of the Year (2001)"", ""British Book Award for Children's Book of the Year (2001)"", ""Audie Award for Children's Titles Ages 8-12 (2002)"", ""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2002)""]",
"https://www.goodreads.com/book/show/78433.The_Blind_Assassin""",The Blind Assassin,Margaret Atwood,139749,8125,4.0,637.0,2001,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Booker Prize (2000)', 'Orange Prize Nominee for Fiction Shortlist (2001)', 'Hammett Prize (2000)', 'Puddly Award for New Novel (2001)', 'International Dublin Literary Award Nominee for Shortlist (2002)']","[['Canada,\n1999', '    \nToronto, Ontario', '(Canada)'], ['Southwest Ontario,\n1914', '(Canada)']]"
"https://www.goodreads.com/book/show/5064.World_Without_End""","World Without End (Kingsbridge, #2)",Ken Follett,211545,11749,4.0,1014.0,2007,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['Kingsbridge, England', '(United Kingdom)'], [''], ['', 'Other Editions (189)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius""",A Heartbreaking Work of Staggering Genius,Dave Eggers,176344,9283,4.0,485.0,2001,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Pulitzer Prize Nominee for General Nonfiction (2001)', 'Guardian First Book Award Nominee (2000)', 'Borders Original Voices Award for Nonfiction (2000)', 'Puddly Award for Memoir (2001)']",
"https://www.goodreads.com/book/show/40874325-the-shack""",The Shack,William Paul Young,559966,33526,4.0,294.0,2008,0.0,"['Fantasy', 'Young Adult', 'Fiction']",['LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)'],"[['United States of America', 'Oregon', '(United States)']]"
"https://www.goodreads.com/book/show/3591262-cutting-for-stone""",Cutting for Stone,Abraham   Verghese,345241,25907,4.0,541.0,2009,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['PEN/Hemingway Foundation Award Nominee (2010)', 'Exclusive Books Boeke Prize Nominee (2011)', 'Indies Choice Book Award for Adult Fiction (2010)', 'Dayton Literary Peace Prize Nominee for Fiction (2010)', 'Wellcome Book Prize Nominee for Shortlist (2009)', 'Goodreads Choice Award Nominee for Fiction (2009)']","[['Addis Ababa', '(Ethiopia)'], ['Madras', '(India)'], ['Kochi', '(India)'], ['…more\nAden', '(Yemen)'], ['Djibouti', 'Asmara', '(Eritrea)'], ['Khartoum', '(Sudan)'], ['Nairobi', '(Kenya)'], ['New York City, New York', '(United States)'], ['Boston, Massachusetts', '(United States)'], ['Rome', '(Italy)'], ['…less']]"
"https://www.goodreads.com/book/show/3109.The_Omnivore_s_Dilemma""",The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,190432,13083,4.0,450.0,2006,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['California Book Award for Nonfiction (Gold) (2006)', 'Orion Book Award Nominee (2007)', 'National Book Critics Circle Award Nominee for General Nonfiction (2006)']",
"https://www.goodreads.com/book/show/3867.The_History_of_Love""",The History of Love,Nicole Krauss,125901,11183,4.0,255.0,2006,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Orange Prize Nominee for Fiction Shortlist (2006)', 'Edward Lewis Wallant Award (2005)', 'Borders Original Voices Award for Fiction (2005)', 'William Saroyan International Prize for Writing for Fiction (2008)', 'Prix du Meilleur Livre Étranger for Roman (2006)', 'Premi Llibreter de narrativa Nominee (2006)']","[['New York City, New York', '(United States)'], ['Slonim', '(Poland)']]"
"https://www.goodreads.com/book/show/556602.Sarah_s_Key""",Sarah's Key,Tatiana de Rosnay,432566,29472,4.0,294.0,2007,0.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['Paris,\n1942', '(France)'], ['Paris,\n2002', '(France)'], [''], ['', 'Other Editions (146)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/110737.Seabiscuit""",Seabiscuit: An American Legend,Laura Hillenbrand,152120,4481,4.0,457.0,2003,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Book Sense Book of the Year Award for Adult Nonfiction (2002)', 'William Hill Sports Book of the Year (2001)', 'Puddly Award for Nonfiction (2004)', 'National Book Critics Circle Award Nominee for General Nonfiction (2001)']",[['United States of America']]
"https://www.goodreads.com/book/show/10916.The_Pact""",The Pact,Jodi Picoult,279009,10372,4.0,512.0,2006,0.0,"['Fantasy', 'Young Adult', 'Fiction']",[],
"https://www.goodreads.com/book/show/33600.Shantaram""",Shantaram,Gregory David Roberts,179955,13899,4.0,936.0,2004,1.0,"['Fantasy', 'Young Adult', 'Fiction']","[""Commonwealth Writers' Prize Nominee for Best First Book (the Pacific Region) (2004)""]","[['Bombay', '(India)'], ['Afghanistan', 'Australia', '…more\nIndia', '…less']]"
"https://www.goodreads.com/book/show/24800.House_of_Leaves""",House of Leaves,Mark Z. Danielewski,142814,11791,4.0,710.0,2000,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Bram Stoker Award Nominee for Best First Novel (2000)', 'Locus Award Nominee for Best First Novel (2001)', 'New York Public Library Young Lions Fiction Award (2001)', 'Guardian First Book Award Nominee (2000)', 'James Tait Black Memorial Prize Nominee for Fiction (2000)', 'International Horror Guild Award Nominee for Best First Novel (2000)', 'Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2014)']",
"https://www.goodreads.com/book/show/187020.Empire_Falls""",Empire Falls,Richard Russo,115795,4537,4.0,483.0,2002,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Pulitzer Prize for Fiction (2002)', 'Ambassador Book Award for Fiction (2002)']","[['Maine', '(United States)']]"
"https://www.goodreads.com/book/show/2731276-the-story-of-edgar-sawtelle""",The Story of Edgar Sawtelle,David Wroblewski,95694,13731,4.0,566.0,2008,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['John Sargent, Sr. First Novel Prize (2008)', 'Colorado Book Award for Literary Fiction (2009)', 'Sakura Medal Nominee for High School Book (2010)', 'Indies Choice Book Award for Best Author Discovery (2009)', 'Puddly Award for Fiction (2009)', 'The Center for Fiction First Novel Prize Nominee (2008)']","[['Mellen', '(United States)'], ['Wisconsin', '(United States)'], ['Pusan,\n1952', '(Korea, Republic of)']]"
"https://www.goodreads.com/book/show/3711.White_Teeth""",White Teeth,Zadie Smith,130318,7944,4.0,448.0,2001,0.0,"['Fantasy', 'Young Adult', 'Fiction']","['Orange Prize Nominee for Fiction Shortlist (2000)', 'Guardian First Book Award (2000)', 'James Tait Black Memorial Prize for Fiction (2000)', 'Whitbread Award for First Novel (2000)', 'John Llewellyn Rhys Prize Nominee (2000)', 'Puddly Award for Debut Novel (2001)', 'National Book Critics Circle Award Nominee for Fiction (2000)', ""Commonwealth Writers' Prize for Best First Book Overall (2001)"", 'Sunday Times/Peters Fraser + Dunlop Young Writer of the Year Award (2001)', 'Betty Trask Award (2001)']","[['Willesden, North London,\n1974', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/3682.A_Great_and_Terrible_Beauty""","A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,218068,9971,4.0,403.0,2003,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Iowa High School Book Award (2007)', 'Lincoln Award Nominee (2007)']","[['United Kingdom', 'India,\n1895', '    \nLondon, England', '(United Kingdom)']]"
